dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
FlowFISH_K562	chr19	13151431	13152171	WDR83OS|chr19:13262245-13262985:*	0.02152662	chr19	12669488.0	12669489.0	WDR83OS	False	0.884043959143	0.99999999998	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	482150	24.757757	0.648754	4	45.81564	1	0	0.000425	1.80625e-07	612.946531671049	0.648754	0.002509
FlowFISH_K562	chr19	13152791	13153291	C19orf43|chr19:13263605-13264105:*	0.01591925	chr19	0.0	0.0	C19orf43	False	0.77533365524	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	418266	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13152791	13153291	CALR|chr19:13263605-13264105:*	0.02640794	chr19	12938578.0	12938579.0	CALR	False	0.741693057057	0.999999999731	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	214442	24.730433	0.975734	3	44.176723	1	0	0.002361	5.574321e-06	611.594316367489	0.975734	0.007891
FlowFISH_K562	chr19	13152791	13153291	DHPS|chr19:13263605-13264105:*	0.037393478	chr19	12681901.0	12681902.0	DHPS	False	0.533628046837	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	471154	24.730433	0.911707	3	44.176723	1	0	0.000776	6.02176e-07	611.594316367489	0.911707	0.003522
FlowFISH_K562	chr19	13152791	13153291	DNASE2|chr19:13263605-13264105:*	0.03507213	chr19	12881467.0	12881468.0	DNASE2	False	0.609438502551	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	271520	24.730433	0.798574	3	44.176723	0	0	0.00102	1.0404e-06	611.594316367489	0.798574	0.003298
FlowFISH_K562	chr19	13152791	13153291	JUNB|chr19:13263605-13264105:*	0.10353746	chr19	12791496.0	12791497.0	JUNB	False	0.252820419809	0.99943831119	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	361546	24.730433	0.874365	3	44.176723	0	0	0.001969	3.876961e-06	611.594316367489	0.874365	0.005004
FlowFISH_K562	chr19	13152791	13153291	KLF1|chr19:13263605-13264105:*	0.00240827	chr19	12887198.0	12887199.0	KLF1	False	0.936230098473	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	265838	24.730433	0.761231	3	44.176723	0	0	0.000956	9.13936e-07	611.594316367489	0.761231	0.002141
FlowFISH_K562	chr19	13152791	13153291	LYL1|chr19:13263605-13264105:*	0.034404715	chr19	13103160.0	13103161.0	LYL1	False	0.572168231938	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	49881	24.730433	0.948393	3	44.176723	0	0	0.008411	7.0744921e-05	611.594316367489	0.948393	0.023112
FlowFISH_K562	chr19	13152791	13153291	PRDX2|chr19:13263605-13264105:*	0.0027554	chr19	12801858.0	12801859.0	PRDX2	False	0.881586019599	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	351131	24.730433	0.654472	3	44.176723	0	0	0.000868	7.53424e-07	611.594316367489	0.654472	0.003591
FlowFISH_K562	chr19	13152791	13153291	RAD23A|chr19:13263605-13264105:*	0.02993706	chr19	12945855.0	12945856.0	RAD23A	False	0.680384082386	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	207228	24.730433	0.958026	3	44.176723	1	0	0.002329	5.424241e-06	611.594316367489	0.958026	0.008919
FlowFISH_K562	chr19	13152791	13153291	RNASEH2A|chr19:13263605-13264105:*	0.00711093	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	346428	24.730433	0.74254	3	44.176723	0	0	0.000521	2.71441e-07	611.594316367489	0.74254	0.002603
FlowFISH_K562	chr19	13152791	13153291	WDR83OS|chr19:13263605-13264105:*	0.04887784	chr19	12669488.0	12669489.0	WDR83OS	False	0.811961404352	0.999987447566	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	483390	24.730433	0.648754	3	44.176723	1	0	0.000425	1.80625e-07	611.594316367489	0.648754	0.002506
FlowFISH_K562	chr19	13155431	13155951	C19orf43|chr19:13266245-13266765:*	0.00377972	chr19	0.0	0.0	C19orf43	False	0.87826253019	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	420916	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13155431	13155951	CALR|chr19:13266245-13266765:*	0.01543191	chr19	12938578.0	12938579.0	CALR	False	0.838157715686	0.999991307191	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	217092	13.090009	0.975734	4	56.503567	1	0	0.001854	3.437316e-06	171.348335620081	0.975734	0.00328
FlowFISH_K562	chr19	13155431	13155951	DHPS|chr19:13266245-13266765:*	0.017175798	chr19	12681901.0	12681902.0	DHPS	False	0.838295454161	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	473804	13.090009	0.911707	4	56.503567	1	0	0.000463	2.14369e-07	171.348335620081	0.911707	0.001113
FlowFISH_K562	chr19	13155431	13155951	DNASE2|chr19:13266245-13266765:*	-0.01552772	chr19	12881467.0	12881468.0	DNASE2	False	0.897949512135	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	274170	13.090009	0.798574	4	56.503567	0	0	0.000816	6.65856e-07	171.348335620081	0.798574	0.001397
FlowFISH_K562	chr19	13155431	13155951	JUNB|chr19:13266245-13266765:*	0.06645264	chr19	12791496.0	12791497.0	JUNB	False	0.594581108514	0.995913100232	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	364196	13.090009	0.874365	4	56.503567	0	0	0.001269	1.610361e-06	171.348335620081	0.874365	0.001707
FlowFISH_K562	chr19	13155431	13155951	KLF1|chr19:13266245-13266765:*	-0.01667515	chr19	12887198.0	12887199.0	KLF1	False	0.576823426747	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	268488	13.090009	0.761231	4	56.503567	0	0	0.000962	9.25444e-07	171.348335620081	0.761231	0.00114
FlowFISH_K562	chr19	13155431	13155951	LYL1|chr19:13266245-13266765:*	-0.026401369	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	52531	13.090009	0.948393	4	56.503567	0	0	0.004938	2.4383844e-05	171.348335620081	0.948393	0.007183
FlowFISH_K562	chr19	13155431	13155951	PRDX2|chr19:13266245-13266765:*	0.008593626	chr19	12801858.0	12801859.0	PRDX2	False	0.681291095627	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	353781	13.090009	0.654472	4	56.503567	0	0	0.00088	7.744e-07	171.348335620081	0.654472	0.001928
FlowFISH_K562	chr19	13155431	13155951	RAD23A|chr19:13266245-13266765:*	-0.004344132	chr19	12945855.0	12945856.0	RAD23A	False	0.96336621069	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	209878	13.090009	0.958026	4	56.503567	1	0	0.001598	2.553604e-06	171.348335620081	0.958026	0.003239
FlowFISH_K562	chr19	13155431	13155951	RNASEH2A|chr19:13266245-13266765:*	-0.01319127	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	349078	13.090009	0.74254	4	56.503567	0	0	0.000589	3.46921e-07	171.348335620081	0.74254	0.001555
FlowFISH_K562	chr19	13155431	13155951	WDR83OS|chr19:13266245-13266765:*	-0.01639876	chr19	12669488.0	12669489.0	WDR83OS	False	0.927563085302	0.999988152292	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	486040	13.090009	0.648754	4	56.503567	1	0	0.000335	1.12225e-07	171.348335620081	0.648754	0.001045
FlowFISH_K562	chr19	13162791	13163331	C19orf43|chr19:13273605-13274145:*	-0.01415152	chr19	0.0	0.0	C19orf43	False	0.823654791386	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	428286	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13162791	13163331	CALR|chr19:13273605-13274145:*	0.04547352	chr19	12938578.0	12938579.0	CALR	False	0.430742107439	0.999999996974	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	224462	43.072673	0.975734	3	11.983757	1	0	0.001563	2.442969e-06	1855.25515936493	0.975734	0.009101
FlowFISH_K562	chr19	13162791	13163331	DHPS|chr19:13273605-13274145:*	-0.003377971	chr19	12681901.0	12681902.0	DHPS	False	0.970389335923	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	481174	43.072673	0.911707	3	11.983757	1	0	0.000357	1.27449e-07	1855.25515936493	0.911707	0.002823
FlowFISH_K562	chr19	13162791	13163331	DNASE2|chr19:13273605-13274145:*	-0.00592794	chr19	12881467.0	12881468.0	DNASE2	False	0.945193101654	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	281540	43.072673	0.798574	3	11.983757	0	0	0.000854	7.29316e-07	1855.25515936493	0.798574	0.00481
FlowFISH_K562	chr19	13162791	13163331	JUNB|chr19:13273605-13274145:*	-0.00352234	chr19	12791496.0	12791497.0	JUNB	False	0.97879725347	0.999679683688	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	371566	43.072673	0.874365	3	11.983757	0	0	0.000868	7.53424e-07	1855.25515936493	0.874365	0.003844
FlowFISH_K562	chr19	13162791	13163331	KLF1|chr19:13273605-13274145:*	-0.01234148	chr19	12887198.0	12887199.0	KLF1	False	0.631811651247	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	275858	43.072673	0.761231	3	11.983757	0	0	0.000652	4.25104e-07	1855.25515936493	0.761231	0.002543
FlowFISH_K562	chr19	13162791	13163331	LYL1|chr19:13273605-13274145:*	-0.043194829	chr19	13103160.0	13103161.0	LYL1	False	0.498289214788	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	59901	43.072673	0.948393	3	11.983757	0	0	0.004603	2.1187609e-05	1855.25515936493	0.948393	0.022029
FlowFISH_K562	chr19	13162791	13163331	PRDX2|chr19:13273605-13274145:*	0.004174572	chr19	12801858.0	12801859.0	PRDX2	False	0.79638058576	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	361151	43.072673	0.654472	3	11.983757	0	0	0.000798	6.36804e-07	1855.25515936493	0.654472	0.005751
FlowFISH_K562	chr19	13162791	13163331	RAD23A|chr19:13273605-13274145:*	-0.023457965	chr19	12945855.0	12945856.0	RAD23A	False	0.771597554397	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	217248	43.072673	0.958026	3	11.983757	1	0	0.001587	2.518569e-06	1855.25515936493	0.958026	0.010585
FlowFISH_K562	chr19	13162791	13163331	RNASEH2A|chr19:13273605-13274145:*	-0.02616325	chr19	12806556.0	12806557.0	RNASEH2A	False	0.669607839867	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	356448	43.072673	0.74254	3	11.983757	0	0	0.000435	1.89225e-07	1855.25515936493	0.74254	0.003784
FlowFISH_K562	chr19	13162791	13163331	WDR83OS|chr19:13273605-13274145:*	0.02963657	chr19	12669488.0	12669489.0	WDR83OS	False	0.811961404352	0.999999999982	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	493410	43.072673	0.648754	3	11.983757	1	0	0.000258	6.6564e-08	1855.25515936493	0.648754	0.002649
FlowFISH_K562	chr19	13163631	13164971	C19orf43|chr19:13274445-13275785:*	-0.00616224	chr19	0.0	0.0	C19orf43	False	0.941314196557	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	429526	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13163631	13164971	CALR|chr19:13274445-13275785:*	0.04744045	chr19	12938578.0	12938579.0	CALR	False	0.41537191889	0.999999924723	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	225702	43.072673	0.975734	3	11.983757	1	0	0.001563	2.442969e-06	1855.25515936493	0.975734	0.009101
FlowFISH_K562	chr19	13163631	13164971	DHPS|chr19:13274445-13275785:*	0.044040179	chr19	12681901.0	12681902.0	DHPS	False	0.377048693923	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	482414	43.072673	0.911707	3	11.983757	1	0	0.000357	1.27449e-07	1855.25515936493	0.911707	0.002823
FlowFISH_K562	chr19	13163631	13164971	DNASE2|chr19:13274445-13275785:*	0.00648734	chr19	12881467.0	12881468.0	DNASE2	False	0.940707498068	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	282780	43.072673	0.798574	3	11.983757	0	0	0.000854	7.29316e-07	1855.25515936493	0.798574	0.00481
FlowFISH_K562	chr19	13163631	13164971	JUNB|chr19:13274445-13275785:*	-0.02124119	chr19	12791496.0	12791497.0	JUNB	False	0.885132205763	0.999954420314	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	372806	43.072673	0.874365	3	11.983757	0	0	0.000868	7.53424e-07	1855.25515936493	0.874365	0.003844
FlowFISH_K562	chr19	13163631	13164971	KLF1|chr19:13274445-13275785:*	-0.00074312	chr19	12887198.0	12887199.0	KLF1	False	0.993912797914	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	277098	43.072673	0.761231	3	11.983757	0	0	0.000652	4.25104e-07	1855.25515936493	0.761231	0.002543
FlowFISH_K562	chr19	13163631	13164971	LYL1|chr19:13274445-13275785:*	-0.031389889	chr19	13103160.0	13103161.0	LYL1	False	0.637004938224	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	61141	43.072673	0.948393	3	11.983757	0	0	0.004603	2.1187609e-05	1855.25515936493	0.948393	0.022029
FlowFISH_K562	chr19	13163631	13164971	PRDX2|chr19:13274445-13275785:*	0.012713287	chr19	12801858.0	12801859.0	PRDX2	False	0.562809421164	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	362391	43.072673	0.654472	3	11.983757	0	0	0.000798	6.36804e-07	1855.25515936493	0.654472	0.005751
FlowFISH_K562	chr19	13163631	13164971	RNASEH2A|chr19:13274445-13275785:*	-0.01294447	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	357688	43.072673	0.74254	3	11.983757	0	0	0.000435	1.89225e-07	1855.25515936493	0.74254	0.003784
FlowFISH_K562	chr19	13163631	13164971	WDR83OS|chr19:13274445-13275785:*	-0.00849056	chr19	12669488.0	12669489.0	WDR83OS	False	0.942333898429	0.999999988151	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	494650	43.072673	0.648754	3	11.983757	1	0	0.000258	6.6564e-08	1855.25515936493	0.648754	0.002649
FlowFISH_K562	chr19	13172271	13172791	C19orf43|chr19:13283085-13283605:*	-0.01671559	chr19	0.0	0.0	C19orf43	False	0.823654791386	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	437756	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13172271	13172791	CALR|chr19:13283085-13283605:*	0.04186709	chr19	12938578.0	12938579.0	CALR	False	0.591811263503	0.999971943116	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	233932	4.003844	0.975734	1	9.762172	1	0	0.000891	7.93881e-07	16.030766776336	0.975734	0.000482
FlowFISH_K562	chr19	13172271	13172791	DHPS|chr19:13283085-13283605:*	0.013233578	chr19	12681901.0	12681902.0	DHPS	False	0.87858565377	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	490644	4.003844	0.911707	1	9.762172	1	0	0.00016	2.56e-08	16.030766776336	0.911707	0.000118
FlowFISH_K562	chr19	13172271	13172791	DNASE2|chr19:13283085-13283605:*	-0.02036267	chr19	12881467.0	12881468.0	DNASE2	False	0.897949512135	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	291010	4.003844	0.798574	1	9.762172	0	0	0.000797	6.35209e-07	16.030766776336	0.798574	0.000417
FlowFISH_K562	chr19	13172271	13172791	JUNB|chr19:13283085-13283605:*	0.05107868	chr19	12791496.0	12791497.0	JUNB	False	0.761174794484	0.983549675334	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	381036	4.003844	0.874365	1	9.762172	0	0	0.000525	2.75625e-07	16.030766776336	0.874365	0.000216
FlowFISH_K562	chr19	13172271	13172791	KLF1|chr19:13283085-13283605:*	0.00014527	chr19	12887198.0	12887199.0	KLF1	False	0.958721019583	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	285328	4.003844	0.761231	1	9.762172	0	0	0.000467	2.18089e-07	16.030766776336	0.761231	0.000169
FlowFISH_K562	chr19	13172271	13172791	LYL1|chr19:13283085-13283605:*	-0.026204592	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	69371	4.003844	0.948393	1	9.762172	0	0	0.003398	1.1546404e-05	16.030766776336	0.948393	0.001512
FlowFISH_K562	chr19	13172271	13172791	PRDX2|chr19:13283085-13283605:*	-0.013794183	chr19	12801858.0	12801859.0	PRDX2	False	0.571373758467	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	370621	4.003844	0.654472	1	9.762172	0	0	0.00033	1.089e-07	16.030766776336	0.654472	0.000221
FlowFISH_K562	chr19	13172271	13172791	RAD23A|chr19:13283085-13283605:*	0.017050733	chr19	12945855.0	12945856.0	RAD23A	False	0.879333084719	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	226718	4.003844	0.958026	1	9.762172	1	0	0.001243	1.545049e-06	16.030766776336	0.958026	0.000771
FlowFISH_K562	chr19	13172271	13172791	RNASEH2A|chr19:13283085-13283605:*	-0.00154859	chr19	12806556.0	12806557.0	RNASEH2A	False	0.986817725152	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	365918	4.003844	0.74254	1	9.762172	0	0	0.000527	2.77729e-07	16.030766776336	0.74254	0.000426
FlowFISH_K562	chr19	13172271	13172791	WDR83OS|chr19:13283085-13283605:*	0.01500004	chr19	12669488.0	12669489.0	WDR83OS	False	0.916741530673	0.999996557988	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	502880	4.003844	0.648754	1	9.762172	1	0	0.000195	3.8025e-08	16.030766776336	0.648754	0.000186
FlowFISH_K562	chr19	13191111	13191611	C19orf43|chr19:13301925-13302425:*	-0.02558647	chr19	0.0	0.0	C19orf43	False	0.794946079751	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	456586	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13191111	13191611	CALR|chr19:13301925-13302425:*	0.09608628	chr19	12938578.0	12938579.0	CALR	False	0.231017922744	0.998122126994	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	252762	1.833445	0.975734	2	4.202512	1	0	0.000561	3.14721e-07	3.361520568025	0.975734	0.000139
FlowFISH_K562	chr19	13191111	13191611	DHPS|chr19:13301925-13302425:*	0.018323999	chr19	12681901.0	12681902.0	DHPS	False	0.87858565377	0.999999999959	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	509474	1.833445	0.911707	2	4.202512	1	0	0.000368	1.35424e-07	3.361520568025	0.911707	0.000124
FlowFISH_K562	chr19	13191111	13191611	DNASE2|chr19:13301925-13302425:*	-0.00838681	chr19	12881467.0	12881468.0	DNASE2	False	0.94555705168	0.999999999952	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	309840	1.833445	0.798574	2	4.202512	0	0	0.000522	2.72484e-07	3.361520568025	0.798574	0.000125
FlowFISH_K562	chr19	13191111	13191611	JUNB|chr19:13301925-13302425:*	0.06121623	chr19	12791496.0	12791497.0	JUNB	False	0.773164752957	0.966292266757	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	20	399866	1.833445	0.874365	2	4.202512	0	0	0.000287	8.2369e-08	3.361520568025	0.874365	5.4e-05
FlowFISH_K562	chr19	13191111	13191611	KLF1|chr19:13301925-13302425:*	0.02887487	chr19	12887198.0	12887199.0	KLF1	False	0.36500638659	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	304158	1.833445	0.761231	2	4.202512	0	0	0.000553	3.05809e-07	3.361520568025	0.761231	9.2e-05
FlowFISH_K562	chr19	13191111	13191611	LYL1|chr19:13301925-13302425:*	-0.053624591	chr19	13103160.0	13103161.0	LYL1	False	0.617300852015	0.999999991702	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	88201	1.833445	0.948393	2	4.202512	0	0	0.002912	8.479744e-06	3.361520568025	0.948393	0.000593
FlowFISH_K562	chr19	13191111	13191611	PRDX2|chr19:13301925-13302425:*	0.041513621	chr19	12801858.0	12801859.0	PRDX2	True	0.0278825806583	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	389451	1.833445	0.654472	2	4.202512	0	0	0.000176	3.0976e-08	3.361520568025	0.654472	5.4e-05
FlowFISH_K562	chr19	13191111	13191611	RAD23A|chr19:13301925-13302425:*	0.012659908	chr19	12945855.0	12945856.0	RAD23A	False	0.950742112523	0.99999999992	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	245548	1.833445	0.958026	2	4.202512	1	0	0.000917	8.40889e-07	3.361520568025	0.958026	0.00026
FlowFISH_K562	chr19	13191111	13191611	RNASEH2A|chr19:13301925-13302425:*	0.03915787	chr19	12806556.0	12806557.0	RNASEH2A	False	0.669607839867	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	384748	1.833445	0.74254	2	4.202512	0	0	0.000413	1.70569e-07	3.361520568025	0.74254	0.000153
FlowFISH_K562	chr19	13191111	13191611	WDR83OS|chr19:13301925-13302425:*	0.04695685	chr19	12669488.0	12669489.0	WDR83OS	False	0.811961404352	0.999768876571	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	521710	1.833445	0.648754	2	4.202512	1	0	0.000303	9.1809e-08	3.361520568025	0.648754	0.000132
FlowFISH_K562	chr19	13194411	13195031	C19orf43|chr19:13305225-13305845:*	0.00450927	chr19	0.0	0.0	C19orf43	False	0.940062911016	0.99990523517	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	459946	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13194411	13195031	CALR|chr19:13305225-13305845:*	-0.05389834	chr19	12938578.0	12938579.0	CALR	False	0.707494925234	0.989571199805	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	256122	2.236036	0.975734	2	3.799921	1	0	0.000561	3.14721e-07	4.999856993296	0.975734	0.000169
FlowFISH_K562	chr19	13194411	13195031	DHPS|chr19:13305225-13305845:*	0.063719295	chr19	12681901.0	12681902.0	DHPS	False	0.553957785016	0.999729429947	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	512834	2.236036	0.911707	2	3.799921	1	0	0.000368	1.35424e-07	4.999856993296	0.911707	0.000151
FlowFISH_K562	chr19	13194411	13195031	DNASE2|chr19:13305225-13305845:*	-0.00820036	chr19	12881467.0	12881468.0	DNASE2	False	0.947172254344	0.999999862933	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	313200	2.236036	0.798574	2	3.799921	0	0	0.000522	2.72484e-07	4.999856993296	0.798574	0.000153
FlowFISH_K562	chr19	13194411	13195031	KLF1|chr19:13305225-13305845:*	-0.0126017	chr19	12887198.0	12887199.0	KLF1	False	0.835410978145	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	14	307518	2.236036	0.761231	2	3.799921	0	0	0.000553	3.05809e-07	4.999856993296	0.761231	0.000112
FlowFISH_K562	chr19	13194411	13195031	LYL1|chr19:13305225-13305845:*	-0.03048388	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	0.999999999809	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	5	91561	2.236036	0.948393	2	3.799921	0	0	0.002912	8.479744e-06	4.999856993296	0.948393	0.000723
FlowFISH_K562	chr19	13194411	13195031	PRDX2|chr19:13305225-13305845:*	-0.006144222	chr19	12801858.0	12801859.0	PRDX2	False	0.881586019599	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	19	392811	2.236036	0.654472	2	3.799921	0	0	0.000176	3.0976e-08	4.999856993296	0.654472	6.6e-05
FlowFISH_K562	chr19	13194411	13195031	RAD23A|chr19:13305225-13305845:*	0.079788735	chr19	12945855.0	12945856.0	RAD23A	False	0.483844455864	0.968945112257	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	248908	2.236036	0.958026	2	3.799921	1	0	0.000917	8.40889e-07	4.999856993296	0.958026	0.000318
FlowFISH_K562	chr19	13194411	13195031	RNASEH2A|chr19:13305225-13305845:*	-0.0090051	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	0.999999995612	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	18	388108	2.236036	0.74254	2	3.799921	0	0	0.000413	1.70569e-07	4.999856993296	0.74254	0.000187
FlowFISH_K562	chr19	13194411	13195031	WDR83OS|chr19:13305225-13305845:*	0.01366088	chr19	12669488.0	12669489.0	WDR83OS	False	0.942333898429	0.942485626321	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	29	525070	2.236036	0.648754	2	3.799921	1	0	0.000303	9.1809e-08	4.999856993296	0.648754	0.000162
FlowFISH_K562	chr19	13195631	13196171	C19orf43|chr19:13306445-13306985:*	0.01680299	chr19	0.0	0.0	C19orf43	False	0.809629519858	0.999999527614	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	461126	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	13195631	13196171	CALR|chr19:13306445-13306985:*	0.0192768	chr19	12938578.0	12938579.0	CALR	False	0.838157715686	0.998638405605	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	10	257302	1.966476	0.975734	2	4.069481	1	0	0.000656	4.30336e-07	3.867027858576	0.975734	0.000174
FlowFISH_K562	chr19	13195631	13196171	DHPS|chr19:13306445-13306985:*	0.024921135	chr19	12681901.0	12681902.0	DHPS	False	0.814804870946	0.999999934137	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	28	514014	1.966476	0.911707	2	4.069481	1	0	0.000138	1.9044e-08	3.867027858576	0.911707	5e-05
FlowFISH_K562	chr19	13195631	13196171	DNASE2|chr19:13306445-13306985:*	0.06465326	chr19	12881467.0	12881468.0	DNASE2	False	0.259362076478	0.999999999755	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	15	314380	1.966476	0.798574	2	4.069481	0	0	0.000424	1.79776e-07	3.867027858576	0.798574	0.000109
