dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
Gasperini2019	chr10	22816304	22816804	MSRB2|chr10:23105233-23105733:.	0.0083505526165192	chr10	23095506.0	23095507.0	MSRB2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.4	0.8	0.95	1.0	2	278943	1.834892	0.798	1	7.41585	1	0	0.000454	2.06116e-07	3.366828651664	0.798	0.000605
Gasperini2019	chr10	22816854	22817885	DNAJC1|chr10:23105783-23106814:.	-0.0256412043351361	chr10	22003768.0	22003769.0	DNAJC1	False	0.996568374201728	1.0	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.95	1.0	9	813648	7.41585	0.878177	1	1.834892	0	0	0.000908	8.24464e-07	54.9948312225	0.878177	0.003406
Gasperini2019	chr10	22816854	22817885	MSRB2|chr10:23105783-23106814:.	0.0339875006637009	chr10	23095506.0	23095507.0	MSRB2	False	0.861921862539303	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.95	1.0	2	278128	7.41585	0.798	1	1.834892	1	0	0.000454	2.06116e-07	54.9948312225	0.798	0.002447
Gasperini2019	chr10	23055011	23056256	COMMD3|chr10:23343940-23345185:.	0.0006802610082301	chr10	22315974.0	22315975.0	COMMD3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	7	739251	5.900432	0.79265	2	8.662761	1	0	0.00055	3.025e-07	34.815097786624	0.79265	0.001086
Gasperini2019	chr10	31972387	31973080	KIF5B|chr10:32261315-32262008:.	-0.0294008157317093	chr10	32056430.0	32056431.0	KIF5B	False	0.861980803797648	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	1.0	1.0	1	83710	18.137701	0.685727	2	3.076573	1	0	0.001615	2.608225e-06	328.976197565401	0.685727	0.019117
Gasperini2019	chr10	42645040	42645540	HNRNPF|chr10:43140488-43140988:.	-0.0417507175943471	chr10	43409165.0	43409166.0	HNRNPF	False	0.857602495452408	0.9	True	K562	Gasperini et al., 2019	False	0.45	0.8	0.85	1.0	11	763918	10.249631	0.964994	2	12.340214	1	0	0.000426	1.81476e-07	105.054935636161	0.964994	0.000683
Gasperini2019	chr10	42768723	42769283	HNRNPF|chr10:43264171-43264731:.	0.0130157162935744	chr10	43409165.0	43409166.0	HNRNPF	False	0.895051299256513	1.0	True	K562	Gasperini et al., 2019	False	0.85	0.9	1.0	1.0	8	640205	7.913736	0.964994	0	0.0	1	0	0.000274	7.5076e-08	62.627217477696	0.964994	0.00034
Gasperini2019	chr10	43380647	43381147	HNRNPF|chr10:43876095-43876595:.	0.0217596867227658	chr10	43409165.0	43409166.0	HNRNPF	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	1	28311	1.79941	0.964994	3	4.999927	1	0	0.004924	2.4245776e-05	3.2378763481	0.964994	0.001388
Gasperini2019	chr10	44478000	44478500	ZNF22|chr10:44973448-44973948:.	0.014504644334298	chr10	45000475.0	45000476.0	ZNF22	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.65	0.85	0.85	1.0	6	522574	2.268268	0.658428	0	0.0	0	0	0.000182	3.3124e-08	5.145039719824	0.658428	0.000298
Gasperini2019	chr10	59907916	59908891	CDK1|chr10:61667674-61668649:.	-0.012722087276024	chr10	60778331.0	60778332.0	CDK1	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.4	0.85	0.9	1.0	3	870050	11.420133	0.960854	2	3.5809	0	0	0.000603	3.63609e-07	130.419437737689	0.960854	0.003309
Gasperini2019	chr10	70575712	70576748	PPA1|chr10:72335468-72336504:.	0.0137742354395951	chr10	70233910.0	70233911.0	PPA1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.9	1.0	6	342796	12.159882	0.929661	2	7.258102	1	0	0.001059	1.121481e-06	147.862730253924	0.929661	0.004263
Gasperini2019	chr10	70619225	70619725	PCBD1|chr10:72378981-72379481:.	0.0048849203961922	chr10	70888783.0	70888784.0	PCBD1	False	0.975773807523885	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.85	0.95	1.0	4	269311	6.408979	0.549229	2	4.434095	1	0	0.001264	1.597696e-06	41.075011822441	0.549229	0.004259
Gasperini2019	chr10	70619225	70619725	PPA1|chr10:72378981-72379481:.	-0.0405589146322501	chr10	70233910.0	70233911.0	PPA1	False	0.94007366481816	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	7	386041	6.408979	0.929661	2	4.434095	1	0	0.000455	2.07025e-07	41.075011822441	0.929661	0.000965
Gasperini2019	chr10	70649497	70649997	EIF4EBP2|chr10:72409253-72409753:.	0.008503395504495	chr10	70404379.0	70404380.0	EIF4EBP2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.45	0.85	0.95	1.0	4	245643	6.149186	0.857395	3	10.615111	0	0	0.000635	4.03225e-07	37.812488462596	0.857395	0.001303
Gasperini2019	chr10	70649497	70649997	PCBD1|chr10:72409253-72409753:.	0.0154292055584393	chr10	70888783.0	70888784.0	PCBD1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.9	1.0	1.0	4	239039	6.149186	0.549229	3	10.615111	1	0	0.000978	9.56484e-07	37.812488462596	0.549229	0.003162
Gasperini2019	chr10	70649497	70649997	PPA1|chr10:72409253-72409753:.	-0.014291819906886	chr10	70233910.0	70233911.0	PPA1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.9	1.0	1.0	7	416313	6.149186	0.929661	3	10.615111	1	0	0.000442	1.95364e-07	37.812488462596	0.929661	0.000899
Gasperini2019	chr10	70649497	70649997	SAR1A|chr10:72409253-72409753:.	0.0126369631797685	chr10	70170522.0	70170523.0	SAR1A	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.9	1.0	1.0	8	479218	6.149186	0.910108	3	10.615111	1	0	0.000361	1.30321e-07	37.812488462596	0.910108	0.000798
Gasperini2019	chr10	70660755	70661255	PCBD1|chr10:72420511-72421011:.	-0.0195393187375083	chr10	70888783.0	70888784.0	PCBD1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	1.0	1.0	4	227781	3.259231	0.549229	3	21.184644	1	0	0.001129	1.274641e-06	10.622586711361	0.549229	0.001936
Gasperini2019	chr10	70660755	70661255	PPA1|chr10:72420511-72421011:.	-0.0591573083544772	chr10	70233910.0	70233911.0	PPA1	False	0.606172098065306	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.9	1.0	1.0	7	427571	3.259231	0.929661	3	21.184644	1	0	0.000496	2.46016e-07	10.622586711361	0.929661	0.000535
Gasperini2019	chr10	70660755	70661255	SAR1A|chr10:72420511-72421011:.	-0.072838934756605	chr10	70170522.0	70170523.0	SAR1A	False	0.0823009646366954	0.9	True	K562	Gasperini et al., 2019	False	0.75	0.8	0.9	1.0	8	490476	3.259231	0.910108	3	21.184644	1	0	0.0003	9e-08	10.622586711361	0.910108	0.000351
Gasperini2019	chr10	70664855	70665355	PCBD1|chr10:72424611-72425111:.	0.0169894645719082	chr10	70888783.0	70888784.0	PCBD1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	4	223681	7.70434	0.549229	4	46.757326	1	0	0.001064	1.132096e-06	59.3568548356	0.549229	0.00431
Gasperini2019	chr10	70667141	70667813	ADAMTS14|chr10:72426897-72427569:.	-0.0431398128391516	chr10	70672803.0	70672804.0	ADAMTS14	True	3.48209813538241e-06	0.1	True	K562	Gasperini et al., 2019	True	0.0	0.0	0.0	0.6	1	5028	29.467489	0.675275	4	18.671836	0	0	0.061868	0.003827649424	868.332907965121	0.675275	0.305766
Gasperini2019	chr10	70667141	70667813	PPA1|chr10:72426897-72427569:.	-0.0232481373091462	chr10	70233910.0	70233911.0	PPA1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	7	434043	29.467489	0.929661	4	18.671836	1	0	0.000384	1.47456e-07	868.332907965121	0.929661	0.003745
Gasperini2019	chr10	71859971	71860878	ANAPC16|chr10:73619728-73620635:.	-0.0171218393417272	chr10	72216000.0	72216001.0	ANAPC16	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	3	355575	23.621431	0.935522	3	4.786922	1	0	0.00089	7.921e-07	557.972002487761	0.935522	0.004422
Gasperini2019	chr10	71893870	71894370	PSAP|chr10:73653628-73654128:.	-0.0715416137654005	chr10	71851374.0	71851375.0	PSAP	False	0.642610562472322	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.85	1.0	1	42745	11.249167	0.956304	3	19.996621	0	0	0.006285	3.9501225e-05	126.543758193889	0.956304	0.013718
Gasperini2019	chr10	72244090	72245417	ANAPC16|chr10:74003848-74005175:.	0.0399786392733446	chr10	72216000.0	72216001.0	ANAPC16	False	0.64796177387242	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.95	1.0	1.0	2	28754	15.87465	0.935522	1	1.494336	1	0	0.007962	6.3393444e-05	252.0045126225	0.935522	0.026575
Gasperini2019	chr10	72254684	72255534	ANAPC16|chr10:74014442-74015292:.	0.00169283872009	chr10	72216000.0	72216001.0	ANAPC16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.8	1.0	1.0	2	39110	8.668706	0.935522	2	6.765034	1	0	0.007096	5.0353216e-05	75.146463714436	0.935522	0.012934
Gasperini2019	chr10	72254684	72255534	MRPS16|chr10:74014442-74015292:.	-0.0397991606578467	chr10	73252692.0	73252693.0	MRPS16	False	0.856173331730756	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	13	997584	8.668706	0.932735	2	6.765034	1	0	0.000359	1.28881e-07	75.146463714436	0.932735	0.000516
Gasperini2019	chr10	72254684	72255534	PSAP|chr10:74014442-74015292:.	0.0101195137956449	chr10	71851374.0	71851375.0	PSAP	False	0.920349664069358	0.95	True	K562	Gasperini et al., 2019	False	0.7	0.95	0.95	1.0	5	403734	8.668706	0.956304	2	6.765034	0	0	0.000777	6.03729e-07	75.146463714436	0.956304	0.001307
Gasperini2019	chr10	72256978	72257478	ANAPC16|chr10:74016736-74017236:.	0.0202911964776864	chr10	72216000.0	72216001.0	ANAPC16	False	0.913009985672721	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	2	41229	5.540287	0.935522	2	33.822659	1	0	0.007096	5.0353216e-05	30.694780042369	0.935522	0.008266
Gasperini2019	chr10	72256978	72257478	DNAJC9|chr10:74016736-74017236:.	-0.019284001615623	chr10	73248861.0	73248862.0	DNAJC9	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.4	0.8	1.0	1.0	11	990103	5.540287	0.977865	2	33.822659	0	0	0.00032	1.024e-07	30.694780042369	0.977865	0.000279
Gasperini2019	chr10	72256978	72257478	MRPS16|chr10:74016736-74017236:.	-0.0395479989795639	chr10	73252692.0	73252693.0	MRPS16	False	0.944616201262256	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	13	995465	5.540287	0.932735	2	33.822659	1	0	0.000359	1.28881e-07	30.694780042369	0.932735	0.00033
Gasperini2019	chr10	72256978	72257478	PSAP|chr10:74016736-74017236:.	-0.0159364911127219	chr10	71851374.0	71851375.0	PSAP	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.85	0.9	1.0	5	405853	5.540287	0.956304	2	33.822659	0	0	0.000777	6.03729e-07	30.694780042369	0.956304	0.000835
Gasperini2019	chr10	72260398	72261972	DNAJC9|chr10:74020156-74021730:.	-0.0468482599147368	chr10	73248861.0	73248862.0	DNAJC9	False	0.881354277607627	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	1.0	1.0	11	986146	25.153953	0.977865	1	5.540287	0	0	0.000469	2.19961e-07	632.721351526209	0.977865	0.001858
Gasperini2019	chr10	72260398	72261972	MRPS16|chr10:74020156-74021730:.	-0.0372385128692152	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.85	0.9	1.0	1.0	13	991508	25.153953	0.932735	1	5.540287	1	0	0.00033	1.089e-07	632.721351526209	0.932735	0.001376
Gasperini2019	chr10	72290983	72291483	PSAP|chr10:74050741-74051241:.	-0.0002747169654164	chr10	71851374.0	71851375.0	PSAP	False	0.99778103707458	0.9	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.9	1.0	6	439858	5.726435	0.956304	3	5.434263	0	0	0.000769	5.91361e-07	32.792057809225	0.956304	0.000855
Gasperini2019	chr10	72297037	72297723	MRPS16|chr10:74056795-74057481:.	0.0368576856279845	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	0.85	True	K562	Gasperini et al., 2019	False	0.7	0.8	0.85	1.0	12	955313	44.325853	0.932735	3	5.615791	1	0	0.000381	1.45161e-07	1964.78124417761	0.932735	0.002796
Gasperini2019	chr10	72308153	72308969	ANAPC16|chr10:74067911-74068727:.	0.0051755695274227	chr10	72216000.0	72216001.0	ANAPC16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.9	0.95	1.0	1.0	3	92562	18.656637	0.935522	3	4.562112	1	0	0.003873	1.5000129e-05	348.070104149769	0.935522	0.015191
Gasperini2019	chr10	72308153	72308969	MRPS16|chr10:74067911-74068727:.	-0.0127927748635936	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.95	1.0	1.0	12	944132	18.656637	0.932735	3	4.562112	1	0	0.000349	1.21801e-07	348.070104149769	0.932735	0.001078
Gasperini2019	chr10	72320646	72321796	ANAPC16|chr10:74080404-74081554:.	-0.0353894004103811	chr10	72216000.0	72216001.0	ANAPC16	False	0.948418714410795	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.8	0.95	1.0	3	105222	44.598975	0.935522	2	7.081213	1	0	0.006493	4.2159049e-05	1989.06857105063	0.935522	0.060884
Gasperini2019	chr10	72320646	72321796	DNAJC9|chr10:74080404-74081554:.	-0.0229212536708301	chr10	73248861.0	73248862.0	DNAJC9	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.95	1.0	1.0	10	926110	44.598975	0.977865	2	7.081213	0	0	0.000279	7.7841e-08	1989.06857105063	0.977865	0.001959
Gasperini2019	chr10	72320646	72321796	MRPS16|chr10:74080404-74081554:.	-0.0111864231019043	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.95	1.0	1.0	12	931472	44.598975	0.932735	2	7.081213	1	0	0.000263	6.9169e-08	1989.06857105063	0.932735	0.001945
Gasperini2019	chr10	72320646	72321796	PSAP|chr10:74080404-74081554:.	-0.0005812919657131	chr10	71851374.0	71851375.0	PSAP	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	6	469846	44.598975	0.956304	2	7.081213	0	0	0.000948	8.98704e-07	1989.06857105063	0.956304	0.008203
Gasperini2019	chr10	72688092	72688592	MRPS16|chr10:74447850-74448350:.	-0.0333783091645468	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.85	0.9	1.0	10	564351	1.902837	0.932735	3	4.720626	1	0	0.000504	2.54016e-07	3.620788648569	0.932735	0.000159
Gasperini2019	chr10	72981872	72982372	ANAPC16|chr10:74741630-74742130:.	0.0453633588986904	chr10	72216000.0	72216001.0	ANAPC16	False	0.944616201262256	1.0	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.95	1.0	8	766123	4.886873	0.935522	0	0.0	1	0	0.000373	1.39129e-07	23.881527718129	0.935522	0.000383
Gasperini2019	chr10	72981872	72982372	CHCHD1|chr10:74741630-74742130:.	-0.0026136185225541	chr10	73782047.0	73782048.0	CHCHD1	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.75	0.8	0.9	1.0	21	799927	4.886873	0.793245	0	0.0	1	0	0.000121	1.4641e-08	23.881527718129	0.793245	0.000155
Gasperini2019	chr10	72981872	72982372	DNAJC9|chr10:74741630-74742130:.	-0.0071409884582672	chr10	73248861.0	73248862.0	DNAJC9	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.9	1.0	5	265209	4.886873	0.977865	0	0.0	0	0	0.000629	3.95641e-07	23.881527718129	0.977865	0.000484
Gasperini2019	chr10	73894194	73894984	ANXA7|chr10:75653952-75654742:.	-0.0090714689722631	chr10	73414075.0	73414076.0	ANXA7	False	0.999918430877266	0.9	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.9	1.0	17	480504	3.12317	0.847434	2	1.867731	1	0	0.000318	1.01124e-07	9.7541908489	0.847434	0.000362
Gasperini2019	chr10	73894194	73894984	DNAJC9|chr10:75653952-75654742:.	-0.0399131191755885	chr10	73248861.0	73248862.0	DNAJC9	False	0.864726121922631	0.95	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.85	1.0	21	647258	3.12317	0.977865	2	1.867731	0	0	0.000221	4.8841e-08	9.7541908489	0.977865	0.000109
Gasperini2019	chr10	73894194	73894984	MRPS16|chr10:75653952-75654742:.	-0.0482942988981683	chr10	73252692.0	73252693.0	MRPS16	False	0.893829443585954	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.95	1.0	20	641896	3.12317	0.932735	2	1.867731	1	0	0.000317	1.00489e-07	9.7541908489	0.932735	0.000164
Gasperini2019	chr10	73930593	73931093	MRPS16|chr10:75690351-75690851:.	-0.0089820523601533	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.85	0.9	1.0	22	678150	10.791251	0.932735	2	6.653349	1	0	0.00028	7.84e-08	116.451098145001	0.932735	0.000501
Gasperini2019	chr10	73932261	73932761	CHCHD1|chr10:75692019-75692519:.	-0.0331035876537698	chr10	73782047.0	73782048.0	CHCHD1	False	0.978901982209457	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.95	1.0	1.0	7	150462	5.453349	0.793245	1	10.791251	1	0	0.001105	1.221025e-06	29.739015315801	0.793245	0.001586
Gasperini2019	chr10	73932261	73932761	MRPS16|chr10:75692019-75692519:.	-0.0193747902089165	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	1.0	1.0	1.0	22	679818	5.453349	0.932735	1	10.791251	1	0	0.00028	7.84e-08	29.739015315801	0.932735	0.000253
Gasperini2019	chr10	73956407	73957796	ANXA7|chr10:75716165-75717554:.	-0.0341874757898688	chr10	73414075.0	73414076.0	ANXA7	False	0.95150394132485	1.0	True	K562	Gasperini et al., 2019	False	0.9	0.95	1.0	1.0	19	543016	17.908531	0.847434	4	6.041895	1	0	0.000489	2.39121e-07	320.715482577961	0.847434	0.003194
Gasperini2019	chr10	73956407	73957796	CHCHD1|chr10:75716165-75717554:.	-0.01605722964359	chr10	73782047.0	73782048.0	CHCHD1	False	0.958825893414906	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.85	0.95	1.0	7	175052	17.908531	0.793245	4	6.041895	1	0	0.001263	1.595169e-06	320.715482577961	0.793245	0.005956
Gasperini2019	chr10	73956407	73957796	DNAJC9|chr10:75716165-75717554:.	-0.01134786929113	chr10	73248861.0	73248862.0	DNAJC9	False	0.97567484958277	1.0	True	K562	Gasperini et al., 2019	False	0.8	1.0	1.0	1.0	23	709770	17.908531	0.977865	4	6.041895	0	0	0.00028	7.84e-08	320.715482577961	0.977865	0.000791
Gasperini2019	chr10	73956407	73957796	MRPS16|chr10:75716165-75717554:.	-0.011150056196049	chr10	73252692.0	73252693.0	MRPS16	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.9	0.95	1.0	22	704408	17.908531	0.932735	4	6.041895	1	0	0.000345	1.19025e-07	320.715482577961	0.932735	0.001025
Gasperini2019	chr10	73991727	73992227	CHCHD1|chr10:75751485-75751985:.	-0.0451188715335004	chr10	73782047.0	73782048.0	CHCHD1	False	0.946464009107471	0.9	True	K562	Gasperini et al., 2019	False	0.75	0.8	0.85	1.0	7	209928	8.048853	0.793245	4	14.363179	1	0	0.000958	9.17764e-07	64.784034615609	0.793245	0.002029
Gasperini2019	chr10	73991727	73992227	DNAJC9|chr10:75751485-75751985:.	-0.0306947338277157	chr10	73248861.0	73248862.0	DNAJC9	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.9	1.0	23	744646	8.048853	0.977865	4	14.363179	0	0	0.000254	6.4516e-08	64.784034615609	0.977865	0.000322
Gasperini2019	chr10	73991727	73992227	VCL|chr10:75751485-75751985:.	-0.0688053472579646	chr10	73995193.0	73995194.0	VCL	True	0.0140875738618465	0.9	True	K562	Gasperini et al., 2019	True	0.2	0.5	0.7	1.0	1	6136	8.048853	0.959338	4	14.363179	0	0	0.056943	0.003242505249	64.784034615609	0.959338	0.08779
Gasperini2019	chr10	75262092	75262592	VDAC2|chr10:77021850-77022350:.	-0.0106308186625007	chr10	75210154.0	75210155.0	VDAC2	False	0.999918430877266	0.95	True	K562	Gasperini et al., 2019	False	0.6	0.8	0.85	1.0	2	52189	0.658567	0.836613	0	0.0	1	0	0.001513	2.289169e-06	0.433710493489	0.836613	0.000293
Gasperini2019	chr10	87500579	87501079	MINPP1|chr10:89260336-89260836:.	-0.0599425823613722	chr10	87504875.0	87504876.0	MINPP1	True	0.0115321381847577	0.65	True	K562	Gasperini et al., 2019	True	0.05	0.2	0.35	1.0	1	3636	5.323484	0.667118	0	0.0	0	0	0.076626	0.005871543876	28.339481898256	0.667118	0.340675
Gasperini2019	chr10	91575514	91576533	PCGF5|chr10:93335271-93336290:.	0.0028114175636195	chr10	91163012.0	91163013.0	PCGF5	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	0.95	1.0	1.0	2	355422	3.197074	0.705157	0	0.0	0	0	0.000429	1.84041e-07	10.221282161476	0.705157	0.001721
Gasperini2019	chr10	91575514	91576533	RPP30|chr10:93335271-93336290:.	-0.0381919896928337	chr10	90871716.0	90871717.0	RPP30	False	0.84939177343243	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.8	0.85	1.0	8	704072	3.197074	0.583292	0	0.0	1	0	0.000267	7.1289e-08	10.221282161476	0.583292	0.001564
Gasperini2019	chr10	92755975	92757041	HHEX|chr10:94515732-94516798:.	-0.153217768746905	chr10	92689951.0	92689952.0	HHEX	True	1.38522680337387e-08	0.95	True	K562	Gasperini et al., 2019	True	0.35	0.7	0.8	1.0	1	66585	18.585278	0.603583	3	6.418882	0	0	0.004104	1.6842816e-05	345.412558337284	0.603583	0.055333
Gasperini2019	chr10	92757079	92757579	HHEX|chr10:94516836-94517336:.	-0.164521459203092	chr10	92689951.0	92689952.0	HHEX	True	3.68080907838098e-12	0.95	True	K562	Gasperini et al., 2019	True	0.3	0.6	0.85	1.0	1	67406	18.585278	0.603583	3	6.418882	0	0	0.004104	1.6842816e-05	345.412558337284	0.603583	0.055333
Gasperini2019	chr10	92829048	92831534	HHEX|chr10:94588805-94591291:.	-0.034419962627974	chr10	92689951.0	92689952.0	HHEX	False	0.913009985672721	1.0	True	K562	Gasperini et al., 2019	False	0.5	0.9	1.0	1.0	1	140368	7.67831133333333	0.603583	3	19.76761	0	0	0.0025813333333333	6.682752e-06	66.9692456181527	0.603583	0.043344
Gasperini2019	chr10	95297410	95297910	PDLIM1|chr10:97057167-97057667:.	-0.12530610822312	chr10	95291023.0	95291024.0	PDLIM1	True	0.0017111912365001	0.85	True	K562	Gasperini et al., 2019	True	0.35	0.45	0.8	1.0	1	6512	10.46751	0.563678	1	6.658013	0	0	0.043538	0.001895557444	109.5687656001	0.563678	0.261751
Gasperini2019	chr10	96830298	96830951	TM9SF3|chr10:98590055-98590708:.	-0.0080707781821334	chr10	96587451.0	96587452.0	TM9SF3	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	2	243572	4.090804	0.68048	2	8.251657	0	0	0.003825	1.4630625e-05	16.734677366416	0.68048	0.013671
Gasperini2019	chr10	97689535	97690035	PGAM1|chr10:99449292-99449792:.	-0.0346758619732988	chr10	97426160.0	97426161.0	PGAM1	False	0.92035772350784	0.95	True	K562	Gasperini et al., 2019	False	0.45	0.85	0.9	1.0	11	263661	3.084948	0.729136	2	3.779467	1	0	0.001387	1.923769e-06	9.516904162704	0.729136	0.002015
Gasperini2019	chr10	98360942	98361749	EXOSC1|chr10:100120699-100121506:.	0.0298152605148694	chr10	97446016.0	97446017.0	EXOSC1	False	0.996568374201728	1.0	True	K562	Gasperini et al., 2019	False	0.55	0.9	0.95	1.0	18	915328	7.557197	0.702246	0	0.0	1	0	0.00014	1.96e-08	57.111226496809	0.702246	0.000667
Gasperini2019	chr10	100370530	100371657	BLOC1S2|chr10:102130287-102131414:.	-0.0183496438418144	chr10	100286711.0	100286712.0	BLOC1S2	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.95	1.0	1.0	3	84381	10.124073	0.624775	0	0.0	0	0	0.00297	8.8209e-06	102.496854109329	0.624775	0.025822
Gasperini2019	chr10	100370530	100371657	MRPL43|chr10:102130287-102131414:.	-0.0131741052794438	chr10	100987514.0	100987515.0	MRPL43	False	0.998511489832238	1.0	True	K562	Gasperini et al., 2019	False	0.7	0.9	1.0	1.0	10	616422	10.124073	0.576857	0	0.0	1	0	0.00045	2.025e-07	102.496854109329	0.576857	0.002834
Gasperini2019	chr10	100370530	100371657	NDUFB8|chr10:102130287-102131414:.	-0.016692460958028	chr10	100529999.0	100530000.0	NDUFB8	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.8	1.0	1.0	1.0	4	158830	10.124073	0.562305	0	0.0	1	0	0.002185	4.774225e-06	102.496854109329	0.562305	0.020372
Gasperini2019	chr10	100370530	100371657	SCD|chr10:102130287-102131414:.	-0.0453927160961344	chr10	100347124.0	100347125.0	SCD	False	0.639021089817003	1.0	True	K562	Gasperini et al., 2019	False	0.75	0.9	1.0	1.0	1	24079	10.124073	0.797754	0	0.0	0	0	0.014447	0.000208715809	102.496854109329	0.797754	0.065411
Gasperini2019	chr10	103965697	103966197	GSTO1|chr10:105725455-105725955:.	-0.0254831339678941	chr10	104235356.0	104235357.0	GSTO1	False	0.999918430877266	1.0	True	K562	Gasperini et al., 2019	False	0.65	0.9	0.95	1.0	5	288762	1.809622	0.65523	1	0.775645	1	0	0.001469	2.157961e-06	3.274731782884	0.65523	0.001379
Gasperini2019	chr10	103965697	103966197	USMG5|chr10:105725455-105725955:.	-0.0443076294972408	chr10	103396465.0	103396466.0	USMG5	False	0.914879015211365	0.95	True	K562	Gasperini et al., 2019	False	0.55	0.8	0.9	1.0	10	569434	1.809622	0.84436	1	0.775645	1	0	0.000389	1.51321e-07	3.274731782884	0.84436	0.000363
