dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
FlowFISH_K562	chr19	12757471	12757991	LYL1|chr19:12868285-12868805:*	-0.023024368	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	345429	5.686857	0.948393	3	6.57826	0	0	0.000676	4.56976e-07	32.340342538449	0.948393	0.000427
FlowFISH_K562	chr19	12757471	12757991	PRDX2|chr19:12868285-12868805:*	-0.005499965	chr19	12801858.0	12801859.0	PRDX2	False	0.79638058576	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	44179	5.686857	0.654472	3	6.57826	0	0	0.008551	7.3119601e-05	32.340342538449	0.654472	0.008137
FlowFISH_K562	chr19	12757471	12757991	RAD23A|chr19:12868285-12868805:*	0.043940404	chr19	12945855.0	12945856.0	RAD23A	False	0.409644654621	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	13	188082	5.686857	0.958026	3	6.57826	1	0	0.001144	1.308736e-06	32.340342538449	0.958026	0.001007
FlowFISH_K562	chr19	12757471	12757991	RNASEH2A|chr19:12868285-12868805:*	0.03215082	chr19	12806556.0	12806557.0	RNASEH2A	False	0.656828969122	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	4	48882	5.686857	0.74254	3	6.57826	0	0	0.006288	3.9538944e-05	32.340342538449	0.74254	0.007217
FlowFISH_K562	chr19	12757471	12757991	WDR83OS|chr19:12868285-12868805:*	0.0898825	chr19	12669488.0	12669489.0	WDR83OS	False	0.14032507529	0.99999637913	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	88080	5.686857	0.648754	3	6.57826	1	0	0.00263	6.9169e-06	32.340342538449	0.648754	0.003564
FlowFISH_K562	chr19	12760491	12761031	C19orf43|chr19:12871305-12871845:*	-0.03038849	chr19	0.0	0.0	C19orf43	False	0.77533365524	0.999999999999	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	25986	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12760491	12761031	CALR|chr19:12871305-12871845:*	0.11527278	chr19	12938578.0	12938579.0	CALR	False	0.201174449072	0.999861802815	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	177838	4.153514	0.975734	3	8.111603	1	0	0.001691	2.859481e-06	17.251678548196	0.975734	0.00095
FlowFISH_K562	chr19	12760491	12761031	DHPS|chr19:12871305-12871845:*	0.018853682	chr19	12681901.0	12681902.0	DHPS	False	0.87858565377	0.99999684518	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	78874	4.153514	0.911707	3	8.111603	1	0	0.003261	1.0634121e-05	17.251678548196	0.911707	0.002487
FlowFISH_K562	chr19	12760491	12761031	DNASE2|chr19:12871305-12871845:*	-0.04405625	chr19	12881467.0	12881468.0	DNASE2	False	0.716645851708	0.999999999871	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	120760	4.153514	0.798574	3	8.111603	0	0	0.002341	5.480281e-06	17.251678548196	0.798574	0.001271
FlowFISH_K562	chr19	12760491	12761031	JUNB|chr19:12871305-12871845:*	0.01549711	chr19	12791496.0	12791497.0	JUNB	False	0.971482099637	0.940128451048	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	2	30734	4.153514	0.874365	3	8.111603	0	0	0.009354	8.7497316e-05	17.251678548196	0.874365	0.003993
FlowFISH_K562	chr19	12760491	12761031	KLF1|chr19:12871305-12871845:*	-0.02308775	chr19	12887198.0	12887199.0	KLF1	False	0.591083950756	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	126442	4.153514	0.761231	3	8.111603	0	0	0.002066	4.268356e-06	17.251678548196	0.761231	0.000777
FlowFISH_K562	chr19	12760491	12761031	LYL1|chr19:12871305-12871845:*	-0.02839015	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	0.999999999999	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	342399	4.153514	0.948393	3	8.111603	0	0	0.000529	2.79841e-07	17.251678548196	0.948393	0.000244
FlowFISH_K562	chr19	12760491	12761031	PRDX2|chr19:12871305-12871845:*	-0.005945322	chr19	12801858.0	12801859.0	PRDX2	False	0.845840660373	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	41149	4.153514	0.654472	3	8.111603	0	0	0.01143	0.0001306449	17.251678548196	0.654472	0.007943
FlowFISH_K562	chr19	12760491	12761031	RAD23A|chr19:12871305-12871845:*	-0.021741483	chr19	12945855.0	12945856.0	RAD23A	False	0.879333084719	0.999999999967	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	13	185052	4.153514	0.958026	3	8.111603	1	0	0.001049	1.100401e-06	17.251678548196	0.958026	0.000675
FlowFISH_K562	chr19	12760491	12761031	RNASEH2A|chr19:12871305-12871845:*	0.01552654	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	4	45852	4.153514	0.74254	3	8.111603	0	0	0.008248	6.8029504e-05	17.251678548196	0.74254	0.006914
FlowFISH_K562	chr19	12760491	12761031	WDR83OS|chr19:12871305-12871845:*	0.02945963	chr19	12669488.0	12669489.0	WDR83OS	False	0.916741530673	0.9937901376	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	91110	4.153514	0.648754	3	8.111603	1	0	0.002237	5.004169e-06	17.251678548196	0.648754	0.002214
FlowFISH_K562	chr19	12765971	12766531	C19orf43|chr19:12876785-12877345:*	-0.01347547	chr19	0.0	0.0	C19orf43	False	0.838915235361	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	31476	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12765971	12766531	CALR|chr19:12876785-12877345:*	-0.00148585	chr19	12938578.0	12938579.0	CALR	False	0.979783997988	0.999999890074	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	172348	2.976524	0.975734	0	0.0	1	0	0.001628	2.650384e-06	8.859695122576	0.975734	0.000655
FlowFISH_K562	chr19	12765971	12766531	DHPS|chr19:12876785-12877345:*	0.002736829	chr19	12681901.0	12681902.0	DHPS	False	0.970389335923	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	84364	2.976524	0.911707	0	0.0	1	0	0.002801	7.845601e-06	8.859695122576	0.911707	0.001531
FlowFISH_K562	chr19	12765971	12766531	DNASE2|chr19:12876785-12877345:*	-0.00552803	chr19	12881467.0	12881468.0	DNASE2	False	0.945866644632	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	115270	2.976524	0.798574	0	0.0	0	0	0.002913	8.485569e-06	8.859695122576	0.798574	0.001134
FlowFISH_K562	chr19	12765971	12766531	JUNB|chr19:12876785-12877345:*	0.07010909	chr19	12791496.0	12791497.0	JUNB	False	0.567162039979	0.999019808767	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	2	25244	2.976524	0.874365	0	0.0	0	0	0.01006	0.0001012036	8.859695122576	0.874365	0.003077
FlowFISH_K562	chr19	12765971	12766531	KLF1|chr19:12876785-12877345:*	0.01458184	chr19	12887198.0	12887199.0	KLF1	False	0.576823426747	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	120952	2.976524	0.761231	0	0.0	0	0	0.001951	3.806401e-06	8.859695122576	0.761231	0.000526
FlowFISH_K562	chr19	12765971	12766531	LYL1|chr19:12876785-12877345:*	0.013101405	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	0.999999999989	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	17	336909	2.976524	0.948393	0	0.0	0	0	0.00054	2.916e-07	8.859695122576	0.948393	0.000179
FlowFISH_K562	chr19	12765971	12766531	PRDX2|chr19:12876785-12877345:*	-0.009159503	chr19	12801858.0	12801859.0	PRDX2	False	0.681291095627	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	35659	2.976524	0.654472	0	0.0	0	0	0.011134	0.000123965956	8.859695122576	0.654472	0.005545
FlowFISH_K562	chr19	12765971	12766531	RAD23A|chr19:12876785-12877345:*	0.052837067	chr19	12945855.0	12945856.0	RAD23A	False	0.241141020636	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	13	179562	2.976524	0.958026	0	0.0	1	0	0.001313	1.723969e-06	8.859695122576	0.958026	0.000605
FlowFISH_K562	chr19	12765971	12766531	RNASEH2A|chr19:12876785-12877345:*	-0.00174462	chr19	12806556.0	12806557.0	RNASEH2A	False	0.984196889371	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	4	40362	2.976524	0.74254	0	0.0	0	0	0.00802	6.43204e-05	8.859695122576	0.74254	0.004818
FlowFISH_K562	chr19	12765971	12766531	WDR83OS|chr19:12876785-12877345:*	0.00308861	chr19	12669488.0	12669489.0	WDR83OS	False	0.942333898429	0.999987788601	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	96600	2.976524	0.648754	0	0.0	1	0	0.002128	4.528384e-06	8.859695122576	0.648754	0.001509
FlowFISH_K562	chr19	12777511	12778031	C19orf43|chr19:12888325-12888845:*	-0.03039667	chr19	0.0	0.0	C19orf43	False	0.694611332431	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	42996	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12777511	12778031	CALR|chr19:12888325-12888845:*	0.00057014	chr19	12938578.0	12938579.0	CALR	False	0.986975993548	0.999999724698	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	11	160828	13.010232	0.975734	2	23.658995	1	0	0.002133	4.549689e-06	169.266136693824	0.975734	0.003751
FlowFISH_K562	chr19	12777511	12778031	DHPS|chr19:12888325-12888845:*	-0.058057407	chr19	12681901.0	12681902.0	DHPS	False	0.276745628375	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	95884	13.010232	0.911707	2	23.658995	1	0	0.003351	1.1229201e-05	169.266136693824	0.911707	0.008006
FlowFISH_K562	chr19	12777511	12778031	DNASE2|chr19:12888325-12888845:*	-0.01261859	chr19	12881467.0	12881468.0	DNASE2	False	0.93791886011	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	6	103750	13.010232	0.798574	2	23.658995	0	0	0.00256	6.5536e-06	169.266136693824	0.798574	0.004355
FlowFISH_K562	chr19	12777511	12778031	JUNB|chr19:12888325-12888845:*	-0.07957549	chr19	12791496.0	12791497.0	JUNB	False	0.567162039979	0.997278987482	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	1	13724	13.010232	0.874365	2	23.658995	0	0	0.04021	0.0016168441	169.266136693824	0.874365	0.053762
FlowFISH_K562	chr19	12777511	12778031	KLF1|chr19:12888325-12888845:*	-0.02474621	chr19	12887198.0	12887199.0	KLF1	False	0.317072828811	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	109432	13.010232	0.761231	2	23.658995	0	0	0.001868	3.489424e-06	169.266136693824	0.761231	0.002201
FlowFISH_K562	chr19	12777511	12778031	LYL1|chr19:12888325-12888845:*	0.006610414	chr19	13103160.0	13103161.0	LYL1	False	0.85598832656	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	16	325389	13.010232	0.948393	2	23.658995	0	0	0.000739	5.46121e-07	169.266136693824	0.948393	0.001069
FlowFISH_K562	chr19	12777511	12778031	PRDX2|chr19:12888325-12888845:*	-0.092657423	chr19	12801858.0	12801859.0	PRDX2	True	3.4450060902299996e-14	1.0	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	2	24139	13.010232	0.654472	2	23.658995	0	0	0.015881	0.000252206161	169.266136693824	0.654472	0.034571
FlowFISH_K562	chr19	12777511	12778031	RAD23A|chr19:12888325-12888845:*	-0.021751177	chr19	12945855.0	12945856.0	RAD23A	False	0.860199578455	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	168042	13.010232	0.958026	2	23.658995	1	0	0.001641	2.692881e-06	169.266136693824	0.958026	0.003307
FlowFISH_K562	chr19	12777511	12778031	RNASEH2A|chr19:12888325-12888845:*	-0.05606044	chr19	12806556.0	12806557.0	RNASEH2A	False	0.170014253891	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	28842	13.010232	0.74254	2	23.658995	0	0	0.009106	8.2919236e-05	169.266136693824	0.74254	0.023914
FlowFISH_K562	chr19	12777511	12778031	WDR83OS|chr19:12888325-12888845:*	-0.02341547	chr19	12669488.0	12669489.0	WDR83OS	False	0.916741530673	0.999993657486	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	108120	13.010232	0.648754	2	23.658995	1	0	0.001977	3.908529e-06	169.266136693824	0.648754	0.00613
FlowFISH_K562	chr19	12779131	12779731	C19orf43|chr19:12889945-12890545:*	-0.05130501	chr19	0.0	0.0	C19orf43	False	0.413489075562	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	44656	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12779131	12779731	CALR|chr19:12889945-12890545:*	0.0134339	chr19	12938578.0	12938579.0	CALR	False	0.877560080392	0.999999738037	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	11	159168	13.010232	0.975734	2	23.658995	1	0	0.002133	4.549689e-06	169.266136693824	0.975734	0.003751
FlowFISH_K562	chr19	12779131	12779731	DHPS|chr19:12889945-12890545:*	-0.038325358	chr19	12681901.0	12681902.0	DHPS	False	0.553957785016	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	97544	13.010232	0.911707	2	23.658995	1	0	0.003351	1.1229201e-05	169.266136693824	0.911707	0.008006
FlowFISH_K562	chr19	12779131	12779731	DNASE2|chr19:12889945-12890545:*	-0.03105846	chr19	12881467.0	12881468.0	DNASE2	False	0.748466865869	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	6	102090	13.010232	0.798574	2	23.658995	0	0	0.00256	6.5536e-06	169.266136693824	0.798574	0.004355
FlowFISH_K562	chr19	12779131	12779731	JUNB|chr19:12889945-12890545:*	-0.03584427	chr19	12791496.0	12791497.0	JUNB	False	0.82715871937	0.998773400902	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	1	12064	13.010232	0.874365	2	23.658995	0	0	0.04021	0.0016168441	169.266136693824	0.874365	0.053762
FlowFISH_K562	chr19	12779131	12779731	KLF1|chr19:12889945-12890545:*	-0.01608018	chr19	12887198.0	12887199.0	KLF1	False	0.605593292948	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	107772	13.010232	0.761231	2	23.658995	0	0	0.001868	3.489424e-06	169.266136693824	0.761231	0.002201
FlowFISH_K562	chr19	12779131	12779731	LYL1|chr19:12889945-12890545:*	-0.045598429	chr19	13103160.0	13103161.0	LYL1	False	0.517047519056	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	16	323729	13.010232	0.948393	2	23.658995	0	0	0.000739	5.46121e-07	169.266136693824	0.948393	0.001069
FlowFISH_K562	chr19	12779131	12779731	PRDX2|chr19:12889945-12890545:*	-0.075260441	chr19	12801858.0	12801859.0	PRDX2	True	3.19960530338e-09	1.0	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	2	22479	13.010232	0.654472	2	23.658995	0	0	0.015881	0.000252206161	169.266136693824	0.654472	0.034571
FlowFISH_K562	chr19	12779131	12779731	RAD23A|chr19:12889945-12890545:*	-0.004541839	chr19	12945855.0	12945856.0	RAD23A	False	0.96336621069	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	166382	13.010232	0.958026	2	23.658995	1	0	0.001641	2.692881e-06	169.266136693824	0.958026	0.003307
FlowFISH_K562	chr19	12779131	12779731	RNASEH2A|chr19:12889945-12890545:*	-0.04963657	chr19	12806556.0	12806557.0	RNASEH2A	False	0.3674108852	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	27182	13.010232	0.74254	2	23.658995	0	0	0.009106	8.2919236e-05	169.266136693824	0.74254	0.023914
FlowFISH_K562	chr19	12779131	12779731	WDR83OS|chr19:12889945-12890545:*	-0.0207718	chr19	12669488.0	12669489.0	WDR83OS	False	0.916741530673	0.999999936219	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	109780	13.010232	0.648754	2	23.658995	1	0	0.001977	3.908529e-06	169.266136693824	0.648754	0.00613
FlowFISH_K562	chr19	12782291	12783171	C19orf43|chr19:12893105-12893985:*	-0.02152914	chr19	0.0	0.0	C19orf43	False	0.694611332431	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	47956	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12782291	12783171	CALR|chr19:12893105-12893985:*	0.03449088	chr19	12938578.0	12938579.0	CALR	False	0.526253391639	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	11	155868	22.730169	0.975734	2	14.848169	1	0	0.001856	3.444736e-06	516.660582768561	0.975734	0.005704
FlowFISH_K562	chr19	12782291	12783171	DHPS|chr19:12893105-12893985:*	-0.007404917	chr19	12681901.0	12681902.0	DHPS	False	0.945294485662	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	100844	22.730169	0.911707	2	14.848169	1	0	0.002087	4.355569e-06	516.660582768561	0.911707	0.00871
FlowFISH_K562	chr19	12782291	12783171	DNASE2|chr19:12893105-12893985:*	0.01730797	chr19	12881467.0	12881468.0	DNASE2	False	0.897949512135	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	6	98790	22.730169	0.798574	2	14.848169	0	0	0.002107	4.439449e-06	516.660582768561	0.798574	0.006262
FlowFISH_K562	chr19	12782291	12783171	JUNB|chr19:12893105-12893985:*	-0.12810479	chr19	12791496.0	12791497.0	JUNB	True	0.00894145385278	0.999999886652	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	1	8764	22.730169	0.874365	2	14.848169	0	0	0.036884	0.001360429456	516.660582768561	0.874365	0.086158
FlowFISH_K562	chr19	12782291	12783171	KLF1|chr19:12893105-12893985:*	-0.00651315	chr19	12887198.0	12887199.0	KLF1	False	0.802562828607	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	104472	22.730169	0.761231	2	14.848169	0	0	0.001778	3.161284e-06	516.660582768561	0.761231	0.00366
FlowFISH_K562	chr19	12782291	12783171	LYL1|chr19:12893105-12893985:*	0.011392727	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	16	320429	22.730169	0.948393	2	14.848169	0	0	0.001049	1.100401e-06	516.660582768561	0.948393	0.00265
FlowFISH_K562	chr19	12782291	12783171	PRDX2|chr19:12893105-12893985:*	-0.080993175	chr19	12801858.0	12801859.0	PRDX2	True	3.17959736805e-20	1.0	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	2	19179	22.730169	0.654472	2	14.848169	0	0	0.009739	9.4848121e-05	516.660582768561	0.654472	0.037042
FlowFISH_K562	chr19	12782291	12783171	RAD23A|chr19:12893105-12893985:*	0.046101085	chr19	12945855.0	12945856.0	RAD23A	False	0.289684155824	0.999999999625	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	163082	22.730169	0.958026	2	14.848169	1	0	0.001238	1.532644e-06	516.660582768561	0.958026	0.004359
FlowFISH_K562	chr19	12782291	12783171	RNASEH2A|chr19:12893105-12893985:*	-0.0131189	chr19	12806556.0	12806557.0	RNASEH2A	False	0.972976817433	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	23882	22.730169	0.74254	2	14.848169	0	0	0.006147	3.7785609e-05	516.660582768561	0.74254	0.028202
FlowFISH_K562	chr19	12782291	12783171	WDR83OS|chr19:12893105-12893985:*	-0.01505059	chr19	12669488.0	12669489.0	WDR83OS	False	0.916741530673	0.999999999999	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	113080	22.730169	0.648754	2	14.848169	1	0	0.00201	4.0401e-06	516.660582768561	0.648754	0.010884
FlowFISH_K562	chr19	12784451	12784971	C19orf43|chr19:12895265-12895785:*	-0.04234863	chr19	0.0	0.0	C19orf43	False	0.694611332431	0.999999999514	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	49936	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12784451	12784971	CALR|chr19:12895265-12895785:*	-0.02780595	chr19	12938578.0	12938579.0	CALR	False	0.812230181741	0.994813400918	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	11	153888	22.730169	0.975734	2	14.848169	1	0	0.001856	3.444736e-06	516.660582768561	0.975734	0.005704
FlowFISH_K562	chr19	12784451	12784971	DHPS|chr19:12895265-12895785:*	-0.073987574	chr19	12681901.0	12681902.0	DHPS	False	0.377048693923	0.999999995406	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	102824	22.730169	0.911707	2	14.848169	1	0	0.002087	4.355569e-06	516.660582768561	0.911707	0.00871
FlowFISH_K562	chr19	12784451	12784971	DNASE2|chr19:12895265-12895785:*	-0.04286942	chr19	12881467.0	12881468.0	DNASE2	False	0.748466865869	0.999999999876	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	6	96810	22.730169	0.798574	2	14.848169	0	0	0.002107	4.439449e-06	516.660582768561	0.798574	0.006262
FlowFISH_K562	chr19	12784451	12784971	JUNB|chr19:12895265-12895785:*	-0.27578786	chr19	12791496.0	12791497.0	JUNB	True	0.00168953487189	0.97437037705	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	1	6784	22.730169	0.874365	2	14.848169	0	0	0.036884	0.001360429456	516.660582768561	0.874365	0.086158
FlowFISH_K562	chr19	12784451	12784971	KLF1|chr19:12895265-12895785:*	0.01317815	chr19	12887198.0	12887199.0	KLF1	False	0.774097288795	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	102492	22.730169	0.761231	2	14.848169	0	0	0.001778	3.161284e-06	516.660582768561	0.761231	0.00366
FlowFISH_K562	chr19	12784451	12784971	LYL1|chr19:12895265-12895785:*	-0.029889192	chr19	13103160.0	13103161.0	LYL1	False	0.72362161237	0.999999999978	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	16	318449	22.730169	0.948393	2	14.848169	0	0	0.001049	1.100401e-06	516.660582768561	0.948393	0.00265
FlowFISH_K562	chr19	12784451	12784971	PRDX2|chr19:12895265-12895785:*	-0.073159699	chr19	12801858.0	12801859.0	PRDX2	True	5.42603452138e-05	1.0	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	2	17199	22.730169	0.654472	2	14.848169	0	0	0.009739	9.4848121e-05	516.660582768561	0.654472	0.037042
FlowFISH_K562	chr19	12784451	12784971	RAD23A|chr19:12895265-12895785:*	0.012806368	chr19	12945855.0	12945856.0	RAD23A	False	0.950742112523	0.999996706756	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	161102	22.730169	0.958026	2	14.848169	1	0	0.001238	1.532644e-06	516.660582768561	0.958026	0.004359
FlowFISH_K562	chr19	12784451	12784971	RNASEH2A|chr19:12895265-12895785:*	-0.03245749	chr19	12806556.0	12806557.0	RNASEH2A	False	0.905665961082	0.999999996336	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	3	21902	22.730169	0.74254	2	14.848169	0	0	0.006147	3.7785609e-05	516.660582768561	0.74254	0.028202
FlowFISH_K562	chr19	12784451	12784971	WDR83OS|chr19:12895265-12895785:*	-0.05739119	chr19	12669488.0	12669489.0	WDR83OS	False	0.811961404352	0.998030487865	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	9	115060	22.730169	0.648754	2	14.848169	1	0	0.00201	4.0401e-06	516.660582768561	0.648754	0.010884
FlowFISH_K562	chr19	12789831	12790351	C19orf43|chr19:12900645-12901165:*	-0.01280332	chr19	0.0	0.0	C19orf43	False	0.823654791386	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	0	55316	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
FlowFISH_K562	chr19	12789831	12790351	CALR|chr19:12900645-12901165:*	-0.00136091	chr19	12938578.0	12938579.0	CALR	False	0.979783997988	0.999999999915	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	11	148508	22.819296	0.975734	3	18.507942	1	0	0.002255	5.085025e-06	520.720269935616	0.975734	0.006954
FlowFISH_K562	chr19	12789831	12790351	DHPS|chr19:12900645-12901165:*	-0.018646926	chr19	12681901.0	12681902.0	DHPS	False	0.754657842028	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	8	108204	22.819296	0.911707	3	18.507942	1	0	0.002408	5.798464e-06	520.720269935616	0.911707	0.01009
FlowFISH_K562	chr19	12789831	12790351	DNASE2|chr19:12900645-12901165:*	0.00759898	chr19	12881467.0	12881468.0	DNASE2	False	0.93791886011	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	6	91430	22.819296	0.798574	3	18.507942	0	0	0.002112	4.460544e-06	520.720269935616	0.798574	0.0063
FlowFISH_K562	chr19	12789831	12790351	JUNB|chr19:12900645-12901165:*	-0.31210061	chr19	12791496.0	12791497.0	JUNB	True	9.24454053369e-13	0.999980729654	True	K562	Fulco2019	True	0.0	0.0	0.0	0.0	1	1404	22.819296	0.874365	3	18.507942	0	0	0.048319	0.002334725761	520.720269935616	0.874365	0.113312
FlowFISH_K562	chr19	12789831	12790351	KLF1|chr19:12900645-12901165:*	-0.00288565	chr19	12887198.0	12887199.0	KLF1	False	0.948220571494	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	7	97112	22.819296	0.761231	3	18.507942	0	0	0.001496	2.238016e-06	520.720269935616	0.761231	0.003092
FlowFISH_K562	chr19	12789831	12790351	LYL1|chr19:12900645-12901165:*	-0.029322034	chr19	13103160.0	13103161.0	LYL1	False	0.637004938224	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	16	313069	22.819296	0.948393	3	18.507942	0	0	0.001129	1.274641e-06	520.720269935616	0.948393	0.002863
FlowFISH_K562	chr19	12789831	12790351	PRDX2|chr19:12900645-12901165:*	-0.010755842	chr19	12801858.0	12801859.0	PRDX2	False	0.594712508825	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	2	11819	22.819296	0.654472	3	18.507942	0	0	0.008211	6.7420521e-05	520.720269935616	0.654472	0.031353
FlowFISH_K562	chr19	12789831	12790351	RAD23A|chr19:12900645-12901165:*	-0.011050691	chr19	12945855.0	12945856.0	RAD23A	False	0.890955427992	1.0	True	K562	Fulco2019	False	0.0	0.0	0.0	0.0	12	155722	22.819296	0.958026	3	18.507942	1	0	0.001586	2.515396e-06	520.720269935616	0.958026	0.005604
