dataset	chrom	chromStart	chromEnd	name	EffectSize	chrTSS	startTSS	endTSS	measuredGeneSymbol	Significant	pValueAdjusted	PowerAtEffectSize25	ValidConnection	CellType	Reference	Regulated	PowerAtEffectSize10	PowerAtEffectSize15	PowerAtEffectSize20	PowerAtEffectSize50	numTSSEnhGene	distanceToTSS	normalizedDNase_enh	normalizedDNase_prom	numNearbyEnhancers	sumNearbyEnhancers	ubiquitousExpressedGene	numCandidateEnhGene	3DContactAvgHicTrack2	3DContactAvgHicTrack2_squared	activityEnhDNaseOnlyAvgHicTrack2_squared	activityPromDNaseOnlyAvgHicTrack2	ABCScoreDNaseOnlyAvgHicTrack2
TAPseq	chr11	2799862	2800446	NAP1L4|chr11:2799862-2800446:.	-0.0177255994238104	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	1.0	1.0	7	192223	5.269129	0.930972	0	0.0	1	22	0.00059	3.481e-07	27.763720418641	0.930972	0.001066
TAPseq	chr11	2846075	2846561	CD81|chr11:2846075-2846561:.	0.0382209026525349	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	1.0	1.0	1.0	6	469002	4.425669	0.493237	0	0.0	0	45	0.000649	4.21201e-07	19.586546097561	0.493237	0.001446
TAPseq	chr11	2846075	2846561	NAP1L4|chr11:2846075-2846561:.	0.0069711438631137	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.95	1.0	1.0	7	146059	4.425669	0.930972	0	0.0	1	15	0.000546	2.98116e-07	19.586546097561	0.930972	0.000829
TAPseq	chr11	2846075	2846561	NUP98|chr11:2846075-2846561:.	0.0360266453148394	chr11	3797792.0	3797793.0	NUP98	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.55	0.9	0.95	1.0	22	951474	4.425669	0.992212	0	0.0	0	66	5.9e-05	3.481e-09	19.586546097561	0.992212	6e-05
TAPseq	chr11	2846075	2846561	RHOG|chr11:2846075-2846561:.	0.0430207001513454	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	1.0	1.0	1.0	23	994665	4.425669	0.823045	0	0.0	0	76	5.4e-05	2.916e-09	19.586546097561	0.823045	5.9e-05
TAPseq	chr11	2867150	2868525	CD81|chr11:2867150-2868525:.	1.03074864410413e-05	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.95	1.0	1.0	7	490521	9.327702	0.493237	0	0.0	0	46	0.000638	4.07044e-07	87.006024600804	0.493237	0.002994
TAPseq	chr11	2867150	2868525	NAP1L4|chr11:2867150-2868525:.	-0.026774315454723	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.5	0.9	1.0	1.0	6	124540	9.327702	0.930972	0	0.0	1	14	0.000678	4.59684e-07	87.006024600804	0.930972	0.002168
TAPseq	chr11	2867150	2868525	NUP98|chr11:2867150-2868525:.	-0.0371881862469946	chr11	3797792.0	3797793.0	NUP98	False	1.0	0.9	True	K562	Schraivogel et al., 2020	False	0.55	0.85	0.9	1.0	21	929955	9.327702	0.992212	0	0.0	0	65	0.000108	1.1664e-08	87.006024600804	0.992212	0.000233
TAPseq	chr11	2867150	2868525	RHOG|chr11:2867150-2868525:.	0.0080401646590659	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.85	0.9	1.0	22	973146	9.327702	0.823045	0	0.0	0	75	5.1e-05	2.601e-09	87.006024600804	0.823045	0.000116
TAPseq	chr11	2888322	2888766	CD81|chr11:2888322-2888766:.	-0.00351228351366	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.95	0.95	1.0	9	511228	6.982127	0.493237	2	23.655984	0	49	0.001603	2.569609e-06	48.750097444129	0.493237	0.005633
TAPseq	chr11	2888322	2888766	NAP1L4|chr11:2888322-2888766:.	-0.0084462662800021	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.9	1.0	1.0	4	103833	6.982127	0.930972	2	23.655984	1	11	0.002332	5.438224e-06	48.750097444129	0.930972	0.005585
TAPseq	chr11	2888322	2888766	RHOG|chr11:2888322-2888766:.	0.0198519512768833	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	0.95	1.0	1.0	20	952439	6.982127	0.823045	2	23.655984	0	72	8.4e-05	7.056e-09	48.750097444129	0.823045	0.000144
TAPseq	chr11	2890517	2891614	CD81|chr11:2890517-2891614:.	0.0185352256654676	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	1.0	1.0	1.0	9	513749	14.718059	0.493237	2	15.920052	0	50	0.001446	2.090916e-06	216.621260727481	0.493237	0.01071
TAPseq	chr11	2890517	2891614	NAP1L4|chr11:2890517-2891614:.	0.0075673825221855	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.95	1.0	1.0	4	101312	14.718059	0.930972	2	15.920052	1	10	0.001799	3.236401e-06	216.621260727481	0.930972	0.009084
TAPseq	chr11	2890517	2891614	NUP98|chr11:2890517-2891614:.	0.0303690586825578	chr11	3797792.0	3797793.0	NUP98	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.65	0.8	0.95	1.0	19	906727	14.718059	0.992212	2	15.920052	0	61	0.000185	3.4225e-08	216.621260727481	0.992212	0.000629
TAPseq	chr11	2890517	2891614	RHOG|chr11:2890517-2891614:.	0.0058794372103738	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.8	0.95	1.0	20	949918	14.718059	0.823045	2	15.920052	0	71	0.000164	2.6896e-08	216.621260727481	0.823045	0.00059
TAPseq	chr11	2892013	2893170	CD81|chr11:2892013-2893170:.	-0.0298836406820364	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	1.0	1.0	9	515275	8.937925	0.493237	2	21.700186	0	51	0.001446	2.090916e-06	79.886503305625	0.493237	0.006504
TAPseq	chr11	2892013	2893170	NAP1L4|chr11:2892013-2893170:.	-0.0012675799898199	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	0.9	1.0	1.0	4	99786	8.937925	0.930972	2	21.700186	1	9	0.001799	3.236401e-06	79.886503305625	0.930972	0.005516
TAPseq	chr11	2892013	2893170	RHOG|chr11:2892013-2893170:.	-0.0275159539690671	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.5	0.85	1.0	1.0	20	948392	8.937925	0.823045	2	21.700186	0	70	0.000164	2.6896e-08	79.886503305625	0.823045	0.000358
TAPseq	chr11	2912576	2912939	CD81|chr11:2912576-2912939:.	0.0108040620696364	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.85	1.0	1.0	11	535441	6.248262	0.493237	1	1.401234	0	54	0.000902	8.13604e-07	39.040778020644	0.493237	0.002837
TAPseq	chr11	2912576	2912939	NAP1L4|chr11:2912576-2912939:.	0.0248889416776796	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	1.0	1.0	1.0	2	79620	6.248262	0.930972	1	1.401234	1	6	0.002452	6.012304e-06	39.040778020644	0.930972	0.005256
TAPseq	chr11	2912576	2912939	NUP98|chr11:2912576-2912939:.	-0.032445820267573	chr11	3797792.0	3797793.0	NUP98	False	0.995463336694696	0.95	True	K562	Schraivogel et al., 2020	False	0.6	0.85	0.75	1.0	17	885035	6.248262	0.992212	1	1.401234	0	57	0.000151	2.2801e-08	39.040778020644	0.992212	0.000218
TAPseq	chr11	2912576	2912939	RHOG|chr11:2912576-2912939:.	0.0025642723568999	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.9	1.0	1.0	18	928226	6.248262	0.823045	1	1.401234	0	67	5.8e-05	3.364e-09	39.040778020644	0.823045	8.9e-05
TAPseq	chr11	2967682	2967993	CD81|chr11:2967682-2967993:.	-0.0108311000817924	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.9	0.95	1.0	1.0	0	590521	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	2967682	2967993	RHOG|chr11:2967682-2967993:.	0.046214702336379	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.9	1.0	1.0	0	873146	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3014423	3014722	CD81|chr11:3014423-3014722:.	0.0182332795276559	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.9	1.0	1.0	0	637256	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3014423	3014722	NAP1L4|chr11:3014423-3014722:.	-0.0034637063329581	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.8	1.0	1.0	0	22195	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3014423	3014722	NUP98|chr11:3014423-3014722:.	0.0281890796074424	chr11	3797792.0	3797793.0	NUP98	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.45	0.85	0.9	1.0	0	783220	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3014423	3014722	RHOG|chr11:3014423-3014722:.	-0.0094100821441236	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	1.0	1.0	0	826411	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3051520	3052182	CD81|chr11:3051520-3052182:.	0.0205481869596558	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.8	1.0	1.0	13	674535	3.744105	0.493237	0	0.0	0	65	0.00051	2.601e-07	14.018322251025	0.493237	0.000961
TAPseq	chr11	3051520	3052182	NAP1L4|chr11:3051520-3052182:.	0.0230226434473744	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.95	1.0	1.0	1	59474	3.744105	0.930972	0	0.0	1	6	0.003823	1.4615329e-05	14.018322251025	0.930972	0.00491
TAPseq	chr11	3051520	3052182	NUP98|chr11:3051520-3052182:.	-0.0048610387337744	chr11	3797792.0	3797793.0	NUP98	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.85	0.9	1.0	15	745941	3.744105	0.992212	0	0.0	0	46	0.000278	7.7284e-08	14.018322251025	0.992212	0.000241
TAPseq	chr11	3051520	3052182	RHOG|chr11:3051520-3052182:.	0.0326294497448225	chr11	3840983.0	3840984.0	RHOG	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.6	0.8	0.9	1.0	16	789132	3.744105	0.823045	0	0.0	0	56	0.000395	1.56025e-07	14.018322251025	0.823045	0.000361
TAPseq	chr11	3058671	3059168	CD81|chr11:3058671-3059168:.	0.0106781667533082	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.8	0.95	1.0	14	681603	9.917273	0.493237	0	0.0	0	66	0.000874	7.63876e-07	98.352303756529	0.493237	0.004365
TAPseq	chr11	3058671	3059168	NAP1L4|chr11:3058671-3059168:.	0.0305293762709318	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.85	0.95	1.0	2	66542	9.917273	0.930972	0	0.0	1	7	0.005237	2.7426169e-05	98.352303756529	0.930972	0.017815
TAPseq	chr11	3059171	3059407	CD81|chr11:3059171-3059407:.	-0.0094157658706424	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.9	1.0	1.0	14	681973	9.917273	0.493237	0	0.0	0	66	0.000874	7.63876e-07	98.352303756529	0.493237	0.004365
TAPseq	chr11	3059171	3059407	NAP1L4|chr11:3059171-3059407:.	0.0039280408788764	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	0.95	1.0	1.0	2	66912	9.917273	0.930972	0	0.0	1	7	0.005237	2.7426169e-05	98.352303756529	0.930972	0.017815
TAPseq	chr11	3059171	3059407	RHOG|chr11:3059171-3059407:.	0.0390275044465009	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.45	0.95	1.0	1.0	15	781694	9.917273	0.823045	0	0.0	0	55	0.000218	4.7524e-08	98.352303756529	0.823045	0.000527
TAPseq	chr11	3069623	3069895	CD81|chr11:3069623-3069895:.	0.029357555794943	chr11	2376177.0	2376178.0	CD81	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.55	0.85	0.9	1.0	14	692443	0.662414	0.493237	0	0.0	0	67	0.000443	1.96249e-07	0.438792307396	0.493237	0.000148
TAPseq	chr11	3069623	3069895	NAP1L4|chr11:3069623-3069895:.	-0.0143708240875083	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.9	1.0	1.0	2	77382	0.662414	0.930972	0	0.0	1	8	0.002522	6.360484e-06	0.438792307396	0.930972	0.000573
TAPseq	chr11	3091739	3092205	CD81|chr11:3091739-3092205:.	-0.0087467597271035	chr11	2376177.0	2376178.0	CD81	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.65	0.85	0.95	1.0	14	714656	4.864739	0.493237	0	0.0	0	68	0.000391	1.52881e-07	23.665685538121	0.493237	0.000957
TAPseq	chr11	3091739	3092205	NAP1L4|chr11:3091739-3092205:.	0.004532038883235	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.85	0.95	1.0	2	99595	4.864739	0.930972	0	0.0	1	9	0.003749	1.4055001e-05	23.665685538121	0.930972	0.006256
TAPseq	chr11	3091739	3092205	RHOG|chr11:3091739-3092205:.	0.0060572434466066	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.85	0.95	1.0	15	749011	4.864739	0.823045	0	0.0	0	53	0.000126	1.5876e-08	23.665685538121	0.823045	0.00015
TAPseq	chr11	3110187	3110626	CD81|chr11:3110187-3110626:.	0.0097787231465857	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.85	1.0	1.0	14	733090	3.566289	0.493237	0	0.0	0	69	0.000504	2.54016e-07	12.718417231521	0.493237	0.000904
TAPseq	chr11	3110187	3110626	NAP1L4|chr11:3110187-3110626:.	0.0214570270574412	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.95	0.95	1.0	2	118029	3.566289	0.930972	0	0.0	1	10	0.001586	2.515396e-06	12.718417231521	0.930972	0.00194
TAPseq	chr11	3110187	3110626	RHOG|chr11:3110187-3110626:.	0.0162178227836975	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.85	1.0	1.0	15	730577	3.566289	0.823045	0	0.0	0	52	0.000158	2.4964e-08	12.718417231521	0.823045	0.000138
TAPseq	chr11	3110187	3110626	RRM1|chr11:3110187-3110626:.	0.0375979340009989	chr11	4094707.0	4094708.0	RRM1	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.3	0.85	0.9	1.0	17	984278	3.566289	0.841531	0	0.0	0	90	0.000137	1.8769e-08	12.718417231521	0.841531	0.000274
TAPseq	chr11	3115396	3115674	CD81|chr11:3115396-3115674:.	0.0004690103234463	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.8	0.95	1.0	0	738219	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3115396	3115674	NAP1L4|chr11:3115396-3115674:.	-0.0030938261498668	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.8	0.95	1.0	1.0	0	123158	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3168445	3168747	CD81|chr11:3168445-3168747:.	0.0209008339381529	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.9	1.0	1.0	1.0	15	791280	3.776733	0.493237	2	18.241065	0	74	0.000484	2.34256e-07	14.263712153289	0.493237	0.00092
TAPseq	chr11	3168445	3168747	NUP98|chr11:3168445-3168747:.	-0.0085848411128419	chr11	3797792.0	3797793.0	NUP98	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.5	0.85	0.9	1.0	13	629196	3.776733	0.992212	2	18.241065	0	37	0.000287	8.2369e-08	14.263712153289	0.992212	0.000251
TAPseq	chr11	3168445	3168747	RHOG|chr11:3168445-3168747:.	-0.0187068585715731	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.5	0.85	1.0	1.0	14	672387	3.776733	0.823045	2	18.241065	0	47	0.000159	2.5281e-08	14.263712153289	0.823045	0.000147
TAPseq	chr11	3185020	3185280	CD81|chr11:3185020-3185280:.	-0.0126991571085975	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.9	1.0	1.0	15	807834	1.750297	0.493237	1	2.287483	0	76	0.00033	1.089e-07	3.063539588209	0.493237	0.000291
TAPseq	chr11	3185020	3185280	NAP1L4|chr11:3185020-3185280:.	0.0418844689572155	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	1.0	1.0	1.0	3	192773	1.750297	0.930972	1	2.287483	1	17	0.001196	1.430416e-06	3.063539588209	0.930972	0.000718
TAPseq	chr11	3185020	3185280	NUP98|chr11:3185020-3185280:.	0.020219082987748	chr11	3797792.0	3797793.0	NUP98	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.65	0.85	0.9	1.0	13	612642	1.750297	0.992212	1	2.287483	0	35	0.000117	1.3689e-08	3.063539588209	0.992212	4.7e-05
TAPseq	chr11	3185020	3185280	RHOG|chr11:3185020-3185280:.	-0.0115615262336296	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	1.0	1.0	14	655833	1.750297	0.823045	1	2.287483	0	45	0.000148	2.1904e-08	3.063539588209	0.823045	6.3e-05
TAPseq	chr11	3231538	3231688	CD81|chr11:3231538-3231688:.	-0.0088346705631462	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.9	1.0	1.0	0	854297	3.877322	0.493237	0	0.0	0	0	0.000166	2.7556e-08	15.033625891684	0.493237	0.000325
TAPseq	chr11	3231538	3231688	NAP1L4|chr11:3231538-3231688:.	-0.0403757205661176	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.45	0.85	1.0	1.0	0	239236	3.877322	0.930972	0	0.0	1	0	0.001	1e-06	15.033625891684	0.930972	0.001329
TAPseq	chr11	3231715	3232162	CD81|chr11:3231715-3232162:.	0.0429120920168018	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.9	1.0	1.0	0	854622	3.877322	0.493237	0	0.0	0	0	0.000166	2.7556e-08	15.033625891684	0.493237	0.000325
TAPseq	chr11	3231715	3232162	NAP1L4|chr11:3231715-3232162:.	-0.0047748919361775	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	1.0	1.0	0	239561	3.877322	0.930972	0	0.0	1	0	0.001	1e-06	15.033625891684	0.930972	0.001329
TAPseq	chr11	3339894	3340510	CD81|chr11:3339894-3340510:.	0.0201338994737308	chr11	2376177.0	2376178.0	CD81	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.75	0.9	0.9	1.0	18	962886	7.631476	0.493237	1	3.190607	0	86	0.000183	3.3489e-08	58.239425938576	0.493237	0.000704
TAPseq	chr11	3339894	3340510	NAP1L4|chr11:3339894-3340510:.	-0.0130380259783006	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	0.95	True	K562	Schraivogel et al., 2020	False	0.65	0.85	0.9	1.0	6	347825	7.631476	0.930972	1	3.190607	1	27	0.000363	1.31769e-07	58.239425938576	0.930972	0.00095
TAPseq	chr11	3341337	3341637	CD81|chr11:3341337-3341637:.	0.0146515915988978	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.9	0.95	1.0	18	964171	3.190607	0.493237	2	14.43193	0	87	0.000311	9.6721e-08	10.179973028449	0.493237	0.0005
TAPseq	chr11	3341337	3341637	NAP1L4|chr11:3341337-3341637:.	-0.0171386927015649	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.85	0.95	1.0	6	349110	3.190607	0.930972	2	14.43193	1	28	0.000782	6.11524e-07	10.179973028449	0.930972	0.000856
TAPseq	chr11	3341337	3341637	RHOG|chr11:3341337-3341637:.	-0.0010297817385288	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.4	0.85	0.9	1.0	11	499496	3.190607	0.823045	2	14.43193	0	34	0.000265	7.0225e-08	10.179973028449	0.823045	0.000207
TAPseq	chr11	3345651	3346117	CD81|chr11:3345651-3346117:.	0.0449307490310744	chr11	2376177.0	2376178.0	CD81	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.8	0.95	1.0	18	968568	6.800454	0.493237	1	3.190607	0	88	0.000245	6.0025e-08	46.246174606116	0.493237	0.000838
TAPseq	chr11	3345651	3346117	NAP1L4|chr11:3345651-3346117:.	-0.0489966526532603	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.85	0.95	1.0	6	353507	6.800454	0.930972	1	3.190607	1	29	0.000607	3.68449e-07	46.246174606116	0.930972	0.001417
TAPseq	chr11	3345651	3346117	RHOG|chr11:3345651-3346117:.	-0.0453521573179525	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.5	0.9	0.95	1.0	11	495099	6.800454	0.823045	1	3.190607	0	33	0.000218	4.7524e-08	46.246174606116	0.823045	0.000363
TAPseq	chr11	3404236	3404361	NAP1L4|chr11:3404236-3404361:.	-0.0063191335117637	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.95	0.95	1.0	9	411921	9.924658	0.930972	2	2.829153	1	33	0.000884	7.81456e-07	98.498836416964	0.930972	0.003008
TAPseq	chr11	3404236	3404361	RHOG|chr11:3404236-3404361:.	0.0353705009838237	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.2	0.8	0.95	1.0	8	436685	9.924658	0.823045	2	2.829153	0	29	0.000328	1.07584e-07	98.498836416964	0.823045	0.000795
TAPseq	chr11	3404542	3404974	NAP1L4|chr11:3404542-3404974:.	-0.0147415153315458	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.9	0.95	1.0	9	412381	9.924658	0.930972	2	2.829153	1	33	0.000884	7.81456e-07	98.498836416964	0.930972	0.003008
TAPseq	chr11	3404542	3404974	NUP98|chr11:3404542-3404974:.	-0.0098100851228791	chr11	3797792.0	3797793.0	NUP98	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.85	0.9	1.0	1.0	7	393034	9.924658	0.992212	2	2.829153	0	19	0.000241	5.8081e-08	98.498836416964	0.992212	0.000553
TAPseq	chr11	3408358	3408538	NAP1L4|chr11:3408358-3408538:.	-0.0159214477733602	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.55	0.9	1.0	1.0	0	416071	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3408358	3408538	RHOG|chr11:3408358-3408538:.	-0.0072084703356884	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.85	1.0	1.0	0	432535	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3408580	3408648	NAP1L4|chr11:3408580-3408648:.	0.058191687776036	chr11	2992377.0	2992378.0	NAP1L4	False	0.887414956003957	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.95	1.0	1.0	0	416237	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3408580	3408648	NUP98|chr11:3408580-3408648:.	0.0634089751876399	chr11	3797792.0	3797793.0	NUP98	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.35	0.8	0.95	1.0	0	389178	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3408580	3408648	RHOG|chr11:3408580-3408648:.	-0.0053049765758411	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	0.8	0.95	1.0	0	432369	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3437358	3437756	NAP1L4|chr11:3437358-3437756:.	0.0092691619444273	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.75	0.9	1.0	1.0	9	445180	2.711832	0.930972	0	0.0	1	37	0.000338	1.14244e-07	7.354032796224	0.930972	0.000314
TAPseq	chr11	3437833	3438042	NAP1L4|chr11:3437833-3438042:.	0.0274523348374494	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.65	0.95	0.95	1.0	9	445560	2.711832	0.930972	0	0.0	1	37	0.000338	1.14244e-07	7.354032796224	0.930972	0.000314
TAPseq	chr11	3444049	3444199	NAP1L4|chr11:3444049-3444199:.	-0.0106244338234696	chr11	2992377.0	2992378.0	NAP1L4	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.7	0.95	1.0	1.0	0	451747	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
TAPseq	chr11	3444049	3444199	RHOG|chr11:3444049-3444199:.	0.0315932499843647	chr11	3840983.0	3840984.0	RHOG	False	1.0	1.0	True	K562	Schraivogel et al., 2020	False	0.6	1.0	1.0	1.0	0	396859	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0
